PedidoID,CategoriaID,CategoriaNome,CategoriaDescricao,ClienteID,ClienteNome,ClienteContato,ClienteCidade,ClientePaisID,ClientePais,Vendas Custo,Margem Bruta,Vendas,Desconto,Frete,Qtde,Data,VendedorID,ProdutoID,ProdutoNome,TransportadoraID,FornecedorID
10718,4,Bath Clothes,Beachwear,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"294,8076","69,15","363,96","0,00","31,17",36,02/03/2011,3,12,Tiny Winy Hot Bikini,2,5
10325,4,Bath Clothes,Beachwear,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"378,7776","59,62","438,40","0,00","43,29",40,15/03/2010,3,72,Rossi Shorts,2,14
10893,6,Men´s Footwear,Men Shoes,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"2673,095","357,63","3030,72","0,00","68,97",24,24/12/2011,9,29,Davenport,2,12
10325,7,Children´s wear,3-15 Years,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"164,3846","25,88","190,26","0,00","43,29",9,15/03/2010,3,14,Kool Sunglasses,2,6
10893,8,Babywear,0-3 Years,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"130,3596","17,44","147,80","0,00","68,97",20,24/12/2011,9,36,Mehmet-Tröja,2,17
10468,8,Babywear,0-3 Years,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"155,9952","32,40","188,40","0,00","56,09",8,13/05/2010,9,30,Baby Dark Lounge Suit,2,13
10325,8,Babywear,0-3 Years,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"239,3971","37,68","277,08","0,00","43,29",12,15/03/2010,3,13,Aino Shoes,2,6
10718,8,Babywear,0-3 Years,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"254,34","59,66","314,00","0,00","31,17",40,02/03/2011,3,36,Mehmet-Tröja,2,17
10799,8,Babywear,0-3 Years,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"375,354","157,56","532,91","69,51","38,38",20,01/05/2012,9,13,Aino Shoes,2,6
10893,8,Babywear,0-3 Years,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"845,838","113,16","959,00","0,00","68,97",35,24/12/2011,9,30,Baby Dark Lounge Suit,2,13
10817,8,Babywear,0-3 Years,39,Noch Einmal GMBH,Dieter Rummernige,Brandenburg,DEU,Germany,"878,688","368,83","1247,52","162,72","52,68",60,11/05/2012,3,40,Duck Trousers,2,19
10407,1,Men´s Clothes,Fashion for Men,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"401,5386","83,41","484,95","0,00","55,48",15,13/11/2009,8,71,Atles Lussekofta,2,15
10260,1,Men´s Clothes,Fashion for Men,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"532,8893","238,07","770,96","154,19","56,99",21,24/10/2011,8,70,US-Master Jeans,2,7
10407,1,Men´s Clothes,Fashion for Men,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"633,9168","131,68","765,60","0,00","55,48",30,13/11/2009,8,11,Desperado Jeans,2,5
10766,1,Men´s Clothes,Fashion for Men,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"677,6011","110,40","788,00","0,00","40,63",40,10/05/2011,8,2,Mr X Trousers,2,1
10554,2,Womens wear,Fashion for Women,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"110,322","32,69","143,01","6,81","29,16",10,04/04/2012,7,77,Skirt,2,12
10999,2,Womens wear,Fashion for Women,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"223,0049","42,48","265,48","12,64","53,80",21,08/10/2012,7,77,Skirt,2,12
10580,2,Womens wear,Fashion for Women,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"241,3001","51,02","292,32","13,92","75,20",30,01/05/2011,7,65,Stretch oui-pants,2,2
10833,2,Womens wear,Fashion for Women,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"481,5985","119,03","600,63","54,60","76,36",9,20/03/2012,8,53,Jumpin Jack Flash Dress,2,24
10508,2,Womens wear,Fashion for Women,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"530,0856","110,11","640,20","0,00","60,12",10,22/04/2010,8,39,Terence Top,2,18
10407,3,Sportwear,Sports…,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"26,2062","5,44","31,65","0,00","55,48",15,13/11/2009,8,69,Racing Truck  Socks,2,15
10684,3,Sportwear,Sports…,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"133,407","31,29","164,70","0,00","38,97",30,01/08/2011,7,60,Game Over T-Shirt,2,28
10554,3,Sportwear,Sports…,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"238,383","70,63","309,02","14,72","29,16",30,04/04/2012,7,16,Wimbledon T-Shirt,2,7
10260,3,Sportwear,Sports…,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"373,5072","166,87","540,38","108,08","56,99",15,24/10/2011,8,62,Sheat Shoes,2,29
10766,3,Sportwear,Sports…,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"376,164","88,24","464,40","0,00","40,63",40,10/05/2011,8,68,Cap,2,8
10554,3,Sportwear,Sports…,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"434,16","128,64","562,80","26,80","29,16",20,04/04/2012,7,62,Sheat Shoes,2,29
10833,4,Bath Clothes,Beachwear,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"71,4278","15,99","87,42","7,95","76,36",9,20/03/2012,8,31,Rossi Bermuda Shorts,2,14
10554,5,Ladies´Footwear,Ladies Shoes,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"152,604","45,22","197,82","9,42","29,16",20,04/04/2012,7,23,DSW,2,9
10260,5,Ladies´Footwear,Ladies Shoes,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"802,656","126,34","929,00","0,00","56,99",50,24/10/2011,8,57,Burned Rubber Shoes,2,26
10684,6,Men´s Footwear,Men Shoes,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"851,796","199,80","1051,60","0,00","38,97",40,01/08/2011,7,47,Lundenhagen Boots,2,22
10999,6,Men´s Footwear,Men Shoes,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"1302,7581","248,14","1550,90","73,85","53,80",15,08/10/2012,7,51,Snake Boots,2,24
10580,7,Children´s wear,3-15 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"280,3005","83,05","363,35","17,30","75,20",15,01/05/2011,7,14,Kool Sunglasses,2,6
10833,7,Children´s wear,3-15 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"715,8312","176,93","892,76","81,16","76,36",20,20/03/2012,8,7,Conserve Shoes,2,3
10766,7,Children´s wear,3-15 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"1068,228","250,57","1318,80","0,00","40,63",35,10/05/2011,8,7,Conserve Shoes,2,3
10580,8,Babywear,0-3 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"72,8989","19,14","92,04","4,38","75,20",9,01/05/2011,7,41,Duck Shirt,2,19
10260,8,Babywear,0-3 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"138,5165","61,88","200,40","40,08","56,99",16,24/10/2011,8,41,Duck Shirt,2,19
11020,8,Babywear,0-3 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"151,1395","45,92","197,06","25,70","63,08",24,19/11/2011,7,10,Sapporoo Gloves,2,4
10999,8,Babywear,0-3 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"167,58","31,92","199,50","9,50","53,80",20,08/10/2012,7,41,Duck Shirt,2,19
10508,8,Babywear,0-3 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"199,4652","41,43","240,90","0,00","60,12",10,22/04/2010,8,13,Aino Shoes,2,6
10684,8,Babywear,0-3 Years,56,Casual Clothing,Herman Schlusse,Köln,DEU,Germany,"295,488","69,31","364,80","0,00","38,97",20,01/08/2011,7,40,Duck Trousers,2,19
11005,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"33,516","4,48","38,00","0,00","24,92",2,12/03/2012,8,1,Lenin Jeansshorts,2,1
11051,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"36,5148","13,17","49,68","8,28","76,13",10,02/03/2012,8,24,Samba Socker  Socks,2,10
10290,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"113,5296","17,87","131,40","0,00","58,77",20,02/07/2012,7,5,O-Man Underwear,2,2
10526,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"129,3667","50,31","179,68","23,44","72,33",8,11/06/2010,8,1,Lenin Jeansshorts,2,1
10813,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"169,614","81,67","251,28","41,88","53,36",12,10/10/2012,8,2,Mr X Trousers,2,1
10510,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"235,1851","77,26","312,44","28,40","50,87",36,23/05/2011,7,75,Bow tie,2,12
10852,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"258,9111","34,64","293,55","0,00","68,00",15,01/12/2011,8,2,Mr X Trousers,2,1
10905,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"345,744","65,86","411,60","19,60","60,73",20,29/03/2012,7,1,Lenin Jeansshorts,2,1
10621,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"394,5105","92,54","487,05","0,00","60,94",15,10/06/2011,8,71,Atles Lussekofta,2,15
10621,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"442,908","103,89","546,80","0,00","60,94",20,10/06/2011,8,70,US-Master Jeans,2,7
11011,1,Men´s Clothes,Fashion for Men,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"559,5408","74,86","634,40","0,00","44,28",20,14/09/2012,7,71,Atles Lussekofta,2,15
10835,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"21,6972","7,82","29,52","4,92","45,71",2,20/11/2011,7,77,Skirt,2,12
10952,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"60,1835","4,83","65,02","3,10","78,07",16,20/01/2012,7,6,Shagall Socks,2,3
10702,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"97,9776","22,98","120,96","0,00","59,39",6,18/10/2011,7,3,Chantell Shirt,2,1
10290,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"116,5536","18,35","134,90","0,00","58,77",10,02/07/2012,7,77,Skirt,2,12
10251,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"156,4436","28,76","185,20","0,00","43,41",20,13/10/2011,7,65,Stretch oui-pants,2,2
10812,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"222,912","52,29","275,20","0,00","28,20",20,08/03/2012,7,77,Skirt,2,12
10692,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"322,9932","62,01","385,00","0,00","22,22",20,08/03/2011,8,63,Serve-Shirt,2,7
10764,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,324,"116,00","440,00","40,00","73,70",20,08/10/2011,8,3,Chantell Shirt,2,1
10289,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"532,3968","83,80","616,20","0,00","25,25",30,01/07/2011,8,3,Chantell Shirt,2,1
10643,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"958,0032","520,40","1478,40","295,68","67,91",21,30/09/2011,8,39,Terence Top,2,18
11064,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"1349,6805","333,59","1683,28","153,03","51,20",25,05/04/2012,7,53,Jumpin Jack Flash Dress,2,24
10702,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"5208,5835","1221,77","6430,35","0,00","59,39",15,18/10/2011,7,76,Minnki Pälsii,2,23
10764,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"5742,009","2055,78","7797,79","708,89","73,70",130,08/10/2011,8,39,Terence Top,2,18
10711,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"6113,88","1434,12","7548,00","0,00","48,73",120,26/08/2011,8,53,Jumpin Jack Flash Dress,2,24
10732,2,Womens wear,Fashion for Women,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"6682,5","1567,50","8250,00","0,00","48,00",20,11/09/2011,7,76,Minnki Pälsii,2,23
10621,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"40,0545","9,40","49,45","0,00","60,94",5,10/06/2011,8,19,Squash Shorts,2,8
10757,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"44,3394","10,40","54,74","0,00","60,34",7,02/03/2011,7,59,Rasta WCT,2,28
11005,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"78,057","10,44","88,50","0,00","24,92",10,12/03/2012,8,59,Rasta WCT,2,28
10711,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"92,9528","12,29","105,24","0,00","48,73",12,26/08/2011,8,19,Squash Shorts,2,8
10835,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"114,6714","5,93","120,60","0,00","45,71",15,20/11/2011,7,59,Rasta WCT,2,28
10994,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"130,342","24,83","155,17","7,39","28,57",18,07/09/2012,7,59,Rasta WCT,2,28
10909,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"130,7124","17,49","148,20","0,00","77,43",15,31/03/2012,8,16,Wimbledon T-Shirt,2,7
11064,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"140,2733","34,67","174,94","15,90","51,20",4,05/04/2012,7,55,Feiss Fleece Trousers,2,25
10463,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"168,142","34,93","203,07","0,00","40,58",21,09/10/2012,8,19,Squash Shorts,2,8
10750,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"183,2625","76,93","260,19","33,94","77,41",25,24/02/2011,8,59,Rasta WCT,2,28
10290,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"254,7936","40,11","294,90","0,00","58,77",15,02/07/2012,7,49,Finnish Sport Blades,2,23
10277,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"311,8694","49,09","360,96","0,00","77,65",12,14/06/2012,7,62,Sheat Shoes,2,29
10627,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"373,248","87,55","460,80","0,00","64,75",15,16/06/2011,7,62,Sheat Shoes,2,29
11064,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"553,4991","74,05","627,55","0,00","51,20",55,05/04/2012,7,68,Cap,2,8
10990,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"595,6587","79,69","675,35","0,00","30,90",65,05/02/2012,8,21,Basket Shoes,2,8
10757,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"679,428","159,37","838,80","0,00","60,34",30,02/03/2011,7,62,Sheat Shoes,2,29
10349,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"708,7565","111,56","820,32","0,00","79,64",24,13/09/2011,7,54,Patamonia Fleece Jacket,2,25
10852,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"1386,504","185,50","1572,00","0,00","68,00",50,01/12/2011,8,62,Sheat Shoes,2,29
10990,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"1635,1751","496,86","2132,03","278,09","30,90",66,05/02/2012,8,61,Adihash Running Shoe,2,29
10990,3,Sportwear,Sports…,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"2257,0821","685,83","2942,91","383,86","30,90",65,05/02/2012,8,55,Feiss Fleece Trousers,2,25
10812,4,Bath Clothes,Beachwear,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"122,2674","33,49","155,76","14,16","28,20",16,08/03/2012,7,31,Rossi Bermuda Shorts,2,14
10757,4,Bath Clothes,Beachwear,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"188,325","44,18","232,50","0,00","60,34",30,02/03/2011,7,34,Baywatch Bikkini,2,16
10990,4,Bath Clothes,Beachwear,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"396,3708","120,44","516,81","67,41","30,90",60,05/02/2012,8,34,Baywatch Bikkini,2,16
10812,4,Bath Clothes,Beachwear,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"405,972","145,35","551,32","50,12","28,20",40,08/03/2012,7,72,Rossi Shorts,2,14
10251,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"16,8415","4,52","21,36","1,02","43,41",6,13/10/2011,7,22,Ravellis Träskor,2,9
10621,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"78,084","18,32","96,40","0,00","60,94",10,10/06/2011,8,23,DSW,2,9
10289,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"276,8256","43,57","320,40","0,00","25,25",9,01/07/2011,8,64,WFS shoes,2,12
10251,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"288,1383","44,50","332,64","15,84","43,41",15,13/10/2011,7,57,Burned Rubber Shoes,2,26
10748,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"340,0056","79,75","419,76","0,00","28,47",44,25/09/2011,7,23,DSW,2,9
10463,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"615,204","127,80","743,00","0,00","40,58",50,09/10/2012,8,42,Balett Shoes,2,20
10757,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"732,5683","115,83","848,40","0,00","60,34",24,02/03/2011,7,64,WFS shoes,2,12
10748,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"838,2528","196,63","1034,88","0,00","28,47",28,25/09/2011,7,56,High Heels Shoes,2,26
10526,5,Ladies´Footwear,Ladies Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"1035,5796","402,73","1438,31","187,61","72,33",30,11/06/2010,8,56,High Heels Shoes,2,26
10852,6,Men´s Footwear,Men Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"122,9861","16,45","139,44","0,00","68,00",6,01/12/2011,8,17,TieBreak Tennis shoes,2,7
10750,6,Men´s Footwear,Men Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"285,768","119,95","405,72","52,92","77,41",40,24/02/2011,8,45,Danske Treshoe,2,21
10585,6,Men´s Footwear,Men Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"304,236","71,36","375,60","0,00","79,86",15,06/10/2011,7,47,Lundenhagen Boots,2,22
10338,6,Men´s Footwear,Men Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"453,4272","71,37","524,80","0,00","52,33",20,31/08/2009,8,17,TieBreak Tennis shoes,2,7
10290,6,Men´s Footwear,Men Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"1633,3488","257,10","1890,45","0,00","58,77",15,02/07/2012,7,29,Davenport,2,12
11064,6,Men´s Footwear,Men Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"1826,2075","451,38","2277,58","207,05","51,20",77,05/04/2012,7,17,TieBreak Tennis shoes,2,7
10510,6,Men´s Footwear,Men Shoes,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"3944,7907","819,45","4764,24","0,00","50,87",36,23/05/2011,7,29,Davenport,2,12
10952,7,Children´s wear,3-15 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"78,5862","10,51","89,10","0,00","78,07",2,20/01/2012,7,28,RDL Suit,2,12
10750,7,Children´s wear,3-15 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"88,1685","37,01","125,18","16,33","77,41",5,24/02/2011,8,14,Kool Sunglasses,2,6
10909,7,Children´s wear,3-15 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"428,3345","57,31","485,64","0,00","77,43",12,31/03/2012,8,7,Conserve Shoes,2,3
10643,7,Children´s wear,3-15 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"565,704","307,30","873,00","174,60","67,91",15,30/09/2011,8,28,RDL Suit,2,12
10277,7,Children´s wear,3-15 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"768,6144","120,99","889,60","0,00","77,65",20,14/06/2012,7,28,RDL Suit,2,12
10643,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"18,063","9,81","27,88","5,58","67,91",2,30/09/2011,8,46,Rodbye Troje,2,21
10627,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"33,9156","13,58","47,50","6,20","64,75",35,16/06/2011,7,73,Mehmet-Napp,2,17
10909,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"44,4969","5,95","50,45","0,00","77,43",5,31/03/2012,8,41,Duck Shirt,2,19
11064,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"108,2743","14,49","122,76","0,00","51,20",12,05/04/2012,7,41,Duck Shirt,2,19
10526,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"217,2672","45,13","262,40","0,00","72,33",10,11/06/2010,8,13,Aino Shoes,2,6
10743,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"295,5204","87,56","383,08","18,24","23,05",28,22/09/2011,8,46,Rodbye Troje,2,21
10711,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"319,1076","74,85","393,96","0,00","48,73",42,26/08/2011,8,41,Duck Shirt,2,19
10338,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"329,184","51,82","381,00","0,00","52,33",15,31/08/2009,8,30,Baby Dark Lounge Suit,2,13
10813,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"339,9165","79,73","419,65","0,00","53,36",35,10/10/2012,8,46,Rodbye Troje,2,21
10748,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"609,9546","110,45","720,40","0,00","28,47",40,25/09/2011,7,40,Duck Trousers,2,19
11011,8,Babywear,0-3 Years,1,Eintrach GS,Albert von Einstein,Berlin,DEU,Germany,"1622,1744","308,99","1931,16","91,96","44,28",40,14/09/2012,7,58,Ga-Ga Dress,2,27
10974,2,Womens wear,Fashion for Women,75,Macalena,Paul Smith,Lander,USA,USA,"182,9268","24,47","207,40","0,00","55,91",10,29/01/2012,1,63,Serve-Shirt,3,7
10329,2,Womens wear,Fashion for Women,75,Macalena,Paul Smith,Lander,USA,USA,"1336,7808","287,78","1624,56","77,36","75,98",20,21/10/2009,1,38,Le Baby Dress,3,18
10329,3,Sportwear,Sports…,75,Macalena,Paul Smith,Lander,USA,USA,"80,3848","8,87","89,25","4,25","75,98",10,21/10/2009,1,19,Squash Shorts,3,8
10385,3,Sportwear,Sports…,75,Macalena,Paul Smith,Lander,USA,USA,"82,6344","37,13","119,76","19,96","53,13",20,07/04/2012,1,60,Game Over T-Shirt,3,28
10385,3,Sportwear,Sports…,75,Macalena,Paul Smith,Lander,USA,USA,"90,4176","40,62","131,04","21,84","53,13",8,07/04/2012,1,68,Cap,3,8
10821,4,Bath Clothes,Beachwear,75,Macalena,Paul Smith,Lander,USA,USA,"94,77","22,23","117,00","0,00","78,52",20,13/03/2012,1,35,LA. Shorts,3,16
10329,5,Ladies´Footwear,Ladies Shoes,75,Macalena,Paul Smith,Lander,USA,USA,"416,0678","89,57","505,64","24,08","75,98",12,21/10/2009,1,56,High Heels Shoes,3,26
10369,5,Ladies´Footwear,Ladies Shoes,75,Macalena,Paul Smith,Lander,USA,USA,"613,0598","273,89","886,95","177,39","57,37",18,08/10/2009,1,56,High Heels Shoes,3,26
10821,6,Men´s Footwear,Men Shoes,75,Macalena,Paul Smith,Lander,USA,USA,"511,029","119,87","630,90","0,00","78,52",6,13/03/2012,1,51,Snake Boots,3,24
10369,6,Men´s Footwear,Men Shoes,75,Macalena,Paul Smith,Lander,USA,USA,"2035,2384","320,36","2355,60","0,00","57,37",20,08/10/2009,1,29,Davenport,3,12
10385,7,Children´s wear,3-15 Years,75,Macalena,Paul Smith,Lander,USA,USA,"299,1564","134,40","433,56","72,26","53,13",10,07/04/2012,1,7,Conserve Shoes,3,3
10329,8,Babywear,0-3 Years,75,Macalena,Paul Smith,Lander,USA,USA,"170,1043","36,62","206,72","9,84","75,98",8,21/10/2009,1,30,Baby Dark Lounge Suit,3,13
10819,1,Men´s Clothes,Fashion for Men,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,"117,936","27,66","145,60","0,00","42,97",20,12/04/2012,2,75,Bow tie,2,12
11054,2,Womens wear,Fashion for Women,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,"961,9092","128,69","1090,60","0,00","66,77",20,03/03/2012,9,67,X-Dress,2,16
10521,3,Sportwear,Sports…,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,"63,491","13,19","76,68","0,00","49,83",6,04/04/2010,2,68,Cap,2,8
11054,3,Sportwear,Sports…,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,"210,2688","28,13","238,40","0,00","66,77",10,03/03/2012,9,33,Car Boots,2,15
10782,4,Bath Clothes,Beachwear,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,"6,6339","1,56","8,19","0,00","42,38",1,22/04/2011,9,31,Rossi Bermuda Shorts,2,14
